ID_Cleaned,Bike_lane ,Bike_lane_protection,Parking_on_street ,Road_speed_limit,#_lanes_on_road,Road _surface,Width_of_road,id,bicycle,bicycle_fo,bicycle__1,cyclestree,cycleway,cycleway_b,cycleway_l,cycleway_r,cycleway_w,lanes,maxspeed,oneway,oneway_bic,parking_bo,parking_le,parking_ri,segregated,separation,shoulder,surface,tram,width
1291993467,,,,,,paved,,way/1291993467,,,,,,,,,,,,,,,,,,,,paved,,
1291993468,,,,,,concrete,,way/1291993468,,,,,,,,,,,,,,,,,,,,concrete,,
1291993538,,,,,,unpaved,,way/1291993538,,,,,,,,,,,,,,,,,,,,unpaved,,
1291994345,designated,,,,,concrete,,way/1291994345,designated,,,,,,,,,,,,,,,,,,,concrete,,
1291994346,designated,,,,,concrete,,way/1291994346,designated,,,,,,,,,,,,,,,,,,,concrete,,
1291994347,designated,,,,,concrete,,way/1291994347,designated,,,,,,,,,,,,,,,,,,,concrete,,
1291994348,designated,,,,,concrete,,way/1291994348,designated,,,,,,,,,,,,,,,,,,,concrete,,
1291994349,designated,,,,,concrete,,way/1291994349,designated,,,,,,,,,,,,,,,,,,,concrete,,
1291995455,,,,,,concrete,,way/1291995455,,,,,,,,,,,,,,,,,,,,concrete,,
1291995456,,,,,,,,way/1291995456,,,,,,,,,,,,,,,,,,,,,,
1291995457,,,,,,ground,,way/1291995457,,,,,,,,,,,,,,,,,,,,ground,,
1291995458,,,,,,ground,,way/1291995458,,,,,,,,,,,,,,,,,,,,ground,,
1291995459,,,,,,ground,,way/1291995459,,,,,,,,,,,,,,,,,,,,ground,,
1291995741,,,,,,,,way/1291995741,,,,,,,,,,,,,,,,,,,,,,
1291995742,,,,,,,,way/1291995742,,,,,,,,,,,,,,,,,,,,,,
1291995743,,,,,,,,way/1291995743,,,,,,,,,,,,,,,,,,,,,,
1291995744,designated,,,,,,,way/1291995744,designated,,,,,,,,,,,,,,,,,,,,,
1291995745,,,,,,,,way/1291995745,,,,,,,,,,,,,,,,,,,,,,
1291995746,,,,,,,,way/1291995746,,,,,,,,,,,,,,,,,,,,,,
1291995747,,,,,,,,way/1291995747,,,,,,,,,,,,,,,,,,,,,,
1291995748,,,,,,,,way/1291995748,,,,,,,,,,,,,,,,,,,,,,
1291995749,,,,,,,,way/1291995749,,,,,,,,,,,,,,,,,,,,,,
1291995750,,,,,,,,way/1291995750,,,,,,,,,,,,,,,,,,,,,,
1291995751,,,,,,concrete,,way/1291995751,,,,,,,,,,,,,,,,,,,,concrete,,
1291995756,,,,,,concrete,,way/1291995756,,,,,,,,,,,,,,,,,,,,concrete,,
1291995919,,,,,,concrete,,way/1291995919,,,,,,,,,,,,,,,,,,,,concrete,,
1291995920,,,,,,concrete,,way/1291995920,,,,,,,,,,,,,,,,,,,,concrete,,
1291996531,,,,,,,,way/1291996531,,,,,,,,,,,,yes,,,,,,,,,,
1291996532,,,,,,,,way/1291996532,,,,,,,,,,,,yes,,,,,,,,,,
1291996533,,,,,,,,way/1291996533,,,,,,,,,,,,yes,,,,,,,,,,
1291996968,,,,,,concrete,,way/1291996968,,,,,,,,,,,,,,,,,,,,concrete,,
1291996969,,,,,,concrete,,way/1291996969,,,,,,,,,,,,,,,,,,,,concrete,,
1291996970,,,,,,concrete,,way/1291996970,,,,,,,,,,,,,,,,,,,,concrete,,
1291996971,,,,,,concrete,,way/1291996971,,,,,,,,,,,,,,,,,,,,concrete,,
1292000461,no,,,40,1,asphalt,,way/1292000461,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1292000462,no,,,40,,asphalt,,way/1292000462,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292000463,no,,,40,1,asphalt,,way/1292000463,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1292000464,no,,,60,2,asphalt,,way/1292000464,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1292000465,no,,,60,2,asphalt,,way/1292000465,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1292000466,no,,,60,2,asphalt,,way/1292000466,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1292000467,no,,,60,2,asphalt,,way/1292000467,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1292000468,no,,,60,2,asphalt,,way/1292000468,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1292000469,no,,,40,,asphalt,,way/1292000469,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292000470,no,,,40,,asphalt,,way/1292000470,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292003904,designated,,,,,asphalt,,way/1292003904,designated,,,,,,,,,,,,,,,,,,,asphalt,,
1292351049,,,,,,asphalt,,way/1292351049,,,,,,,,,,,,,,,,,,,,asphalt,,
1292351050,,,,,,asphalt,,way/1292351050,,,,,,,,,,,,,,,,,,,,asphalt,,
1292351051,,,,,,asphalt,,way/1292351051,,,,,,,,,,,,,,,,,,,,asphalt,,
1292351052,,,,,,,,way/1292351052,,,,,,,,,,,,,,,,,,,,,,
1292351053,,,,,,,,way/1292351053,,,,,,,,,,,,,,,,,,,,,,
1292351054,,,,,,,,way/1292351054,,,,,,,,,,,,,,,,,,,,,,
1292351055,,,,,,,,way/1292351055,,,,,,,,,,,,,,,,,,,,,,
1292351056,,,,,,,,way/1292351056,,,,,,,,,,,,,,,,,,,,,,
1292351057,,,,,,,,way/1292351057,,,,,,,,,,,,,,,,,,,,,,
1292351058,,,,,,,,way/1292351058,,,,,,,,,,,,,,,,,,,,,,
1292351059,,,,,,,,way/1292351059,,,,,,,,,,,,,,,,,,,,,,
1292354863,,,,,,,,way/1292354863,,,,,,,,,,,,,,,,,,,,,,
1292354864,,,,,,,,way/1292354864,,,,,,,,,,,,,,,,,,,,,,
1292354865,,,,,,asphalt,,way/1292354865,,,,,,,,,,,,,,,,,,,,asphalt,,
1292354866,,,,,,,,way/1292354866,,,,,,,,,,,,,,,,,,,,,,
1292354867,,,,,,,,way/1292354867,,,,,,,,,,,,,,,,,,,,,,
1292354868,,,,,,,,way/1292354868,,,,,,,,,,,,,,,,,,,,,,
1292354869,,,,,,,,way/1292354869,,,,,,,,,,,,,,,,,,,,,,
1292354870,,,,,,,,way/1292354870,,,,,,,,,,,,,,,,,,,,,,
1292354871,,,,,,,,way/1292354871,,,,,,,,,,,,,,,,,,,,,,
1292354872,,,,,,,,way/1292354872,,,,,,,,,,,,,,,,,,,,,,
1292354873,,,,,,,,way/1292354873,,,,,,,,,,,,,,,,,,,,,,
1292354874,,,,,,,,way/1292354874,,,,,,,,,,,,,,,,,,,,,,
1292355453,,,,,,,,way/1292355453,,,,,,,,,,,,,,,,,,,,,,
1292355454,,,,,,,,way/1292355454,,,,,,,,,,,,,,,,,,,,,,
1292356812,,,,,,asphalt,,way/1292356812,,,,,,,,,,,,,,,,,,,,asphalt,,
1292356813,,,,,,asphalt,,way/1292356813,,,,,,,,,,,,,,,,,,,,asphalt,,
1292356814,,,,,,,,way/1292356814,,,,,,,,,,,,,,,,,,,,,,
1292359035,,,,,,asphalt,,way/1292359035,,,,,,,,,,,,,,,,,,,,asphalt,,
1292359036,,,,,,asphalt,,way/1292359036,,,,,,,,,,,,,,,,,,,,asphalt,,
1292359037,,,,,,,,way/1292359037,,,,,,,,,,,,,,,,,,,,,,
1292359038,,,,,,,,way/1292359038,,,,,,,,,,,,,,,,,,,,,,
1292359039,,,,,,asphalt,,way/1292359039,,,,,,,,,,,,,,,,,,,,asphalt,,
1292359040,,,,,,,,way/1292359040,,,,,,,,,,,,,,,,,,,,,,
1292359041,,,,,,asphalt,,way/1292359041,,,,,,,,,,,,,,,,,,,,asphalt,,
1292359042,,,,,,asphalt,,way/1292359042,,,,,,,,,,,,,,,,,,,,asphalt,,
1292359043,,,,,,,,way/1292359043,,,,,,,,,,,,,,,,,,,,,,
1292359044,,,,,,asphalt,,way/1292359044,,,,,,,,,,,,,,,,,,,,asphalt,,
1292359045,,,,,,asphalt,,way/1292359045,,,,,,,,,,,,,,,,,,,,asphalt,,
1292368462,,,,,,,,way/1292368462,,,,,,,,,,,,,,,,,,,,,,
1292368463,,,,,,,,way/1292368463,,,,,,,,,,,,,,,,,,,,,,
1292368464,,,,,,,,way/1292368464,,,,,,,,,,,,,,,,,,,,,,
1292368465,,,,,,,,way/1292368465,,,,,,,,,,,,,,,,,,,,,,
1292368466,,,,,,,,way/1292368466,,,,,,,,,,,,,,,,,,,,,,
1292368467,,,,,,,,way/1292368467,,,,,,,,,,,,,,,,,,,,,,
1292368468,,,,,,,,way/1292368468,,,,,,,,,,,,,,,,,,,,,,
1292368469,,,,,,,,way/1292368469,,,,,,,,,,,,,,,,,,,,,,
1292368470,,,,,,,,way/1292368470,,,,,,,,,,,,,,,,,,,,,,
1292368471,,,,,,,,way/1292368471,,,,,,,,,,,,,,,,,,,,,,
1292368472,,,,,,,,way/1292368472,,,,,,,,,,,,,,,,,,,,,,
1292368473,,,,,,,,way/1292368473,,,,,,,,,,,,,,,,,,,,,,
1292368474,,,,,,,,way/1292368474,,,,,,,,,,,,,,,,,,,,,,
1292536894,,,,,,paved,,way/1292536894,,,,,,,,,,,,,,,,,,,,paved,,
1292536895,,,,,,paved,,way/1292536895,,,,,,,,,,,,,,,,,,,,paved,,
1292536896,,,,,,paved,,way/1292536896,,,,,,,,,,,,,,,,,,,,paved,,
1292536897,,,,,,paved,,way/1292536897,,,,,,,,,,,,,,,,,,,,paved,,
1292536898,,,,,,paved,,way/1292536898,,,,,,,,,,,,,,,,,,,,paved,,
1292536899,,,,,,paved,,way/1292536899,,,,,,,,,,,,,,,,,,,,paved,,
1292590775,designated,no,,,,concrete,2.2,way/1292590775,designated,,,,,,,,,,,,,,,,no,,,concrete,,2.2
1292607896,,,,60,,paved,,way/1292607896,,,,,,,,,,,60,yes,,,,,,,,paved,,
1292607897,,,,60,4,asphalt,,way/1292607897,,,,,,,,,,4,60,,,,,,,,,asphalt,,
1292625318,no,,,40,2,asphalt,,way/1292625318,,,,,,no,,,,2,40,yes,,,,,,,,asphalt,,
1292625319,,,,40,1,asphalt,,way/1292625319,,,,,,,,,,1,40,yes,,,,,,,,asphalt,,
1292625320,no,,,40,2,asphalt,,way/1292625320,,,,,,no,,,,2,40,yes,,,,,,,,asphalt,,
1292953920,,,,,,,,way/1292953920,,,,,,,,,,,,,,,,,,,,,,
1292957005,,,,,,,,way/1292957005,,,,,,,,,,,,,,,,,,,,,,
1292957006,,,,,,,,way/1292957006,,,,,,,,,,,,,,,,,,,,,,
1292957007,,,,,,,,way/1292957007,,,,,,,,,,,,,,,,,,,,,,
1292957008,,,,,,,,way/1292957008,,,,,,,,,,,,,,,,,,,,,,
1292957009,,,,,,,,way/1292957009,,,,,,,,,,,,,,,,,,,,,,
1292957010,,,,,,,,way/1292957010,,,,,,,,,,,,,,,,,,,,,,
1292957013,,,,,,,,way/1292957013,,,,,,,,,,,,,,,,,,,,,,
1292957014,,,,,,,,way/1292957014,,,,,,,,,,,,,,,,,,,,,,
1292957015,,,,,,,,way/1292957015,,,,,,,,,,,,,,,,,,,,,,
1292957016,,,,,,,,way/1292957016,,,,,,,,,,,,,,,,,,,,,,
1292957017,,,,,,,,way/1292957017,,,,,,,,,,,,,,,,,,,,,,
1292957633,,,,,,,,way/1292957633,,,,,,,,,,,,,,,,,,,,,,
1292957634,,,,,,,,way/1292957634,,,,,,,,,,,,,,,,,,,,,,
1292957635,,,,,,,,way/1292957635,,,,,,,,,,,,,,,,,,,,,,
1292960285,,,,,,,,way/1292960285,,,,,,,,,,,,,,,,,,,,,,
1292960830,,,,,,,,way/1292960830,,,,,,,,,,,,,,,,,,,,,,
1292983160,lane,,,30,,asphalt,,way/1292983160,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292983161,lane,,,30,,asphalt,,way/1292983161,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292983162,lane,,,30,,asphalt,,way/1292983162,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292983163,lane,,,30,,asphalt,,way/1292983163,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292983164,lane,,,,,asphalt,,way/1292983164,,,,,,,,lane,,,,yes,no,,,,,,,asphalt,,
1292983165,lane,,,,,asphalt,,way/1292983165,,,,,,,,lane,,,,yes,no,,,,,,,asphalt,,
1292983166,no,,,,,paved,,way/1292983166,,,,,,,,no,,,,yes,,,,,,,,paved,,
1292983167,no,,,,,paved,,way/1292983167,,,,,,no,,,,,,,,,,,,,,paved,,
1292983168,no,,,60,1,asphalt,,way/1292983168,,,,,,no,,,,1,60,yes,,,,,,,,asphalt,,
1292983169,lane,,,40,,asphalt,,way/1292983169,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983170,lane,,,40,,asphalt,,way/1292983170,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983171,lane,,,40,,asphalt,,way/1292983171,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983172,lane,,,40,,asphalt,,way/1292983172,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983173,lane,,,40,,asphalt,,way/1292983173,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983174,lane,,,40,,asphalt,,way/1292983174,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983175,lane,,,40,,asphalt,,way/1292983175,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983176,lane,,,40,,asphalt,,way/1292983176,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983177,lane,,,40,,asphalt,,way/1292983177,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983178,lane,,,30,,asphalt,,way/1292983178,,,,,,,,lane,,,30,,,,,,,,,asphalt,,
1292983179,lane,,,30,,asphalt,,way/1292983179,,,,,,,,lane,,,30,,,,,,,,,asphalt,,
1292983180,lane,,,30,,asphalt,,way/1292983180,,,,,,,,lane,,,30,,,,,,,,,asphalt,,
1292983181,lane,,,30,,asphalt,,way/1292983181,,,,,,,,lane,,,30,,,,,,,,,asphalt,,
1292983182,shared_lane,,,30,,paved,,way/1292983182,,,,,,,,shared_lane,,,30,,,,,,,,,paved,,
1292983183,no,,,,,paved,,way/1292983183,,,,,,,,no,,,,yes,,,,,,,,paved,,
1292983184,no,,,,,paved,,way/1292983184,,,,,,,,no,,,,yes,,,,,,,,paved,,
1292983185,no,,,,,paved,,way/1292983185,,,,,,,,no,,,,yes,,,,,,,,paved,,
1292983186,no,,,60,,asphalt,,way/1292983186,,,,,,,,no,,,60,yes,,,,,,,,asphalt,,
1292983187,no,,,60,2,asphalt,,way/1292983187,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1292983188,no,,,60,2,asphalt,,way/1292983188,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1292983189,no,,,60,2,asphalt,,way/1292983189,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1292983190,no,,,60,2,asphalt,,way/1292983190,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
1292983191,no,,,,,asphalt,,way/1292983191,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
1292983192,no,,,40,1,paved,,way/1292983192,,,,,,,,no,,1,40,yes,,,,,,,,paved,,
1292983193,no,,,40,1,paved,,way/1292983193,,,,,,,,no,,1,40,yes,,,,,,,,paved,,
1292983194,lane,,,40,,asphalt,,way/1292983194,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983195,lane,,,40,,asphalt,,way/1292983195,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983196,lane,,,40,,asphalt,,way/1292983196,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983197,lane,,,40,,asphalt,,way/1292983197,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983198,lane,,,40,,asphalt,,way/1292983198,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983199,lane,,,40,,asphalt,,way/1292983199,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983200,lane,,,40,,asphalt,,way/1292983200,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983201,no,,,40,,asphalt,,way/1292983201,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292983202,no,,,40,,asphalt,,way/1292983202,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292983203,no,,,40,,asphalt,,way/1292983203,,,,,,no,,,,,40,yes,,,,,,,,asphalt,,
1292983204,no,,,40,,asphalt,,way/1292983204,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292983205,shared_lane,,,40,,asphalt,,way/1292983205,,,,,,,,shared_lane,,,40,,,,,,,,,asphalt,,
1292983206,lane,,,,,paved,,way/1292983206,,,,,,lane,,,,,,,,,,,,,,paved,,
1292983207,lane,,,,,paved,,way/1292983207,,,,,,lane,,,,,,,,,,,,,,paved,,
1292983208,lane,,,,,paved,,way/1292983208,,,,,,lane,,,,,,,,,,,,,,paved,,
1292983209,track,,,,,paved,,way/1292983209,,,,,,track,,,,,,,,,,,,,,paved,,
1292983210,track,,,,,asphalt,,way/1292983210,,,,,,track,,,,,,,,,,,,,,asphalt,,
1292983211,track,,,,,asphalt,,way/1292983211,,,,,,track,,,,,,,,,,,,,,asphalt,,
1292983212,track,,,,,asphalt,,way/1292983212,,,,,,track,,,,,,,,,,,,,,asphalt,,
1292983213,track,,,,,asphalt,,way/1292983213,,,,,,track,,,,,,,,,,,,,,asphalt,,
1292983214,no,,,40,,asphalt,,way/1292983214,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292983215,no,,,40,,asphalt,,way/1292983215,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292983216,no,,,40,,asphalt,,way/1292983216,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292983217,no,,,40,,asphalt,,way/1292983217,,,,,,,,no,,,40,yes,,,,,,,,asphalt,,
1292983218,no,,,,,asphalt,,way/1292983218,,,,,,no,,,,,,,,,,,,,,asphalt,,
1292983219,lane,,,40,,asphalt,,way/1292983219,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983220,lane,,,40,,asphalt,,way/1292983220,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983221,lane,,,40,,paved,,way/1292983221,,,,,,,,lane,,,40,,,,,,,,,paved,,
1292983222,lane,,,40,,paved,,way/1292983222,,,,,,,,lane,,,40,,,,,,,,,paved,,
1292983223,lane,,,40,,asphalt,,way/1292983223,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983224,lane,,,40,,asphalt,,way/1292983224,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983225,lane,,,40,,asphalt,,way/1292983225,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983226,lane,,,40,,asphalt,,way/1292983226,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983227,lane,,,40,,asphalt,,way/1292983227,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983228,lane,,,40,,asphalt,,way/1292983228,,,,,,lane,,,,,40,,,,,,,,,asphalt,,
1292983229,no,,,40,1,asphalt,,way/1292983229,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1292983230,no,,,40,1,asphalt,,way/1292983230,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
1292983231,no,,,40,1,asphalt,,way/1292983231,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
1292983232,no,,,40,1,asphalt,,way/1292983232,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1292983233,lane,,,,2,asphalt,,way/1292983233,,,,,,lane,,,,2,,,,,,,,,,asphalt,,
1292983234,lane,,,,2,asphalt,,way/1292983234,,,,,,,,lane,,2,,,,,,,,,,asphalt,,
1292983235,lane,,,40,,paved,,way/1292983235,,,,,,,,lane,,,40,,,,,,,,,paved,,
1292983236,shared_lane,,,40,,paved,,way/1292983236,,,,,,shared_lane,,,,,40,,,,,,,,,paved,,
1292983237,lane,,,40,,paved,,way/1292983237,,,,,,lane,,,,,40,,,,,,,,,paved,,
1292983238,no,,,,1,asphalt,,way/1292983238,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1292983239,no,,,40,1,asphalt,,way/1292983239,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
1292983240,no,,,,1,asphalt,,way/1292983240,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1292983241,lane,,yes,,2,asphalt,,way/1292983241,,,,,,lane,,,,2,,,,street_side,,,,,,asphalt,,
1292983242,lane,,yes,,2,asphalt,,way/1292983242,,,,,,lane,,,,2,,,,,street_side,separate,,,,asphalt,,
1292983243,no,,no,,1,asphalt,,way/1292983243,,,,,,,,no,,1,,yes,,,separate,no,,,,asphalt,,
1292983244,no,,no,,1,asphalt,,way/1292983244,,,,,,,,no,,1,,yes,,no,,,,,,asphalt,,
1292983245,no,,no,,1,asphalt,,way/1292983245,,,,,,,,no,,1,,yes,,no,,,,,,asphalt,,
1292983246,no,,no,,1,asphalt,,way/1292983246,,,,,,,,no,,1,,yes,,,separate,no,,,,asphalt,,
1292983247,no,,yes,,1,asphalt,,way/1292983247,,,,,,,,no,,1,,yes,,separate,,,,,,asphalt,,
1292983248,no,,no,,1,asphalt,,way/1292983248,,,,,,,,no,,1,,yes,,,separate,no,,,,asphalt,,
1292983249,no,,,,1,asphalt,,way/1292983249,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
1292983250,no,,no,,1,asphalt,,way/1292983250,,,,,,,,no,,1,,yes,,,separate,no,,,,asphalt,,
1292983251,no,,no,,1,asphalt,,way/1292983251,,,,,,,,no,,1,,yes,,,street_side,no,,,,asphalt,,
1292983252,no,,yes,,1,asphalt,,way/1292983252,,,,,,,,no,,1,,yes,,separate,,,,,,asphalt,,
1292983253,no,,no,,1,asphalt,,way/1292983253,,,,,,,,no,,1,,yes,,,separate,no,,,,asphalt,,
1292983254,lane,,,40,2,asphalt,,way/1292983254,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1292983255,lane,,,40,2,asphalt,,way/1292983255,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1292983256,lane,,,40,2,asphalt,,way/1292983256,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1292983257,lane,,,40,2,asphalt,,way/1292983257,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1292983258,lane,,,40,2,asphalt,,way/1292983258,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1292983259,no,,,40,2,asphalt,,way/1292983259,,,,,,no,,,,2,40,,,,,,,,,asphalt,,
1292983260,lane,,,40,2,asphalt,,way/1292983260,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1292983261,lane,,,40,2,asphalt,,way/1292983261,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1292983262,lane,,,40,2,asphalt,,way/1292983262,,,,,,lane,,,,2,40,,,,,,,,,asphalt,,
1292983263,lane,,,40,2,asphalt,,way/1292983263,,,,,,lane,,,,2,40,no,,,,,,,,asphalt,,
1292983264,lane,,,40,2,asphalt,,way/1292983264,,,,,,,,lane,,2,40,yes,,,,,,,,asphalt,,
1292983265,lane,,,40,3,asphalt,,way/1292983265,,,,,,lane,,,,3,40,,,,,,,,,asphalt,,
1292983266,lane,,,40,3,asphalt,,way/1292983266,,,,,,lane,,,,3,40,,,,,,,,,asphalt,,
1292983267,lane,,,30,,paved,,way/1292983267,yes,,,,,,,lane,,,30,,,,,,,,,paved,,
1292983268,lane,,,30,,paved,,way/1292983268,,,,,,lane,,,,,30,,,,,,,,,paved,,
1292983269,lane,,,30,,paved,,way/1292983269,,,,,,lane,,,,,30,,,,,,,,,paved,,
1292983270,lane,,,30,,paved,,way/1292983270,,,,,,lane,,,,,30,,,,,,,,,paved,,
1292983271,lane,,,30,,paved,,way/1292983271,,,,,,lane,,,,,30,,,,,,,,,paved,,
1292983272,lane,,,30,,paved,,way/1292983272,,,,,,lane,,,,,30,,,,,,,,,paved,,
1292983273,lane,,,30,,paved,,way/1292983273,,,,,,lane,,,,,30,,,,,,,,,paved,,
1292983274,lane,,,30,,paved,,way/1292983274,,,,,,lane,,,,,30,,,,,,,,,paved,,
1292983275,lane,,,30,,asphalt,,way/1292983275,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292983276,lane,,,30,,asphalt,,way/1292983276,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292983277,lane,,,30,,asphalt,,way/1292983277,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292983278,lane,,,30,,asphalt,,way/1292983278,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292983279,no,,,,3,asphalt,,way/1292983279,,,,,,no,,,,3,,no,,,,,,,,asphalt,,
1292983280,no,,,,3,asphalt,,way/1292983280,,,,,,no,,,,3,,no,,,,,,,,asphalt,,
1292983281,no,,,30,,asphalt,,way/1292983281,,,,,,no,,,,,30,no,,,,,,,,asphalt,,
1292983283,no,,,30,1,asphalt,,way/1292983283,,,,,,no,,,,1,30,yes,,,,,,,,asphalt,,
1292983284,lane,,,30,2,asphalt,,way/1292983284,,,,,,lane,,,,2,30,,,,,,,,,asphalt,,
1292984602,lane,,,30,,asphalt,,way/1292984602,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984603,lane,,,30,,asphalt,,way/1292984603,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984604,lane,,,30,,asphalt,,way/1292984604,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984605,lane,,,30,,asphalt,,way/1292984605,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984606,lane,,,30,,asphalt,,way/1292984606,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984607,lane,,,30,,asphalt,,way/1292984607,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984608,lane,,,30,,asphalt,,way/1292984608,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984609,lane,,,30,,asphalt,,way/1292984609,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984610,lane,,,30,,asphalt,,way/1292984610,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984611,lane,,,30,,asphalt,,way/1292984611,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984612,lane,,,30,,asphalt,,way/1292984612,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984613,lane,,,30,,asphalt,,way/1292984613,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984614,lane,,,30,,asphalt,,way/1292984614,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292984615,lane,,,30,,asphalt,,way/1292984615,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292984616,lane,,,30,,asphalt,,way/1292984616,,,,,,lane,,,,,30,no,,,,,,,,asphalt,,
1292984617,lane,,,30,,asphalt,,way/1292984617,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984618,lane,,,30,2,asphalt,,way/1292984618,,,,,,lane,,,,2,30,,,,,,,,,asphalt,,
1292984619,lane,,,30,2,asphalt,,way/1292984619,,,,,,lane,,,,2,30,,,,,,,,,asphalt,,
1292984620,lane,,,30,4,asphalt,,way/1292984620,,,,,,lane,,,,4,30,,,,,,,,,asphalt,,
1292984621,lane,,,30,,asphalt,,way/1292984621,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984622,lane,,,30,,asphalt,,way/1292984622,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
1292984623,lane,,,30,2,asphalt,,way/1292984623,,,,,,lane,,,,2,30,,,,,,,,,asphalt,,
1292984624,lane,,,30,,asphalt,,way/1292984624,,,,,,lane,,,,,30,,,,,,,,,asphalt,,
